Id,SaleId,ProductId,Qty,UnitPrice,LineTotal,NabavnaCena,DataOrigin
1121,374,52,1,10476.00,10476.00,5820.00,access
1122,374,66,1,6336.00,6336.00,3520.00,access
1123,375,42,1,9180.00,9180.00,5100.00,access
1124,375,59,1,7128.00,7128.00,3960.00,access
1125,375,73,1,6138.00,6138.00,3410.00,access
1126,376,33,1,8190.00,8190.00,4550.00,access
1127,376,50,2,9828.00,19656.00,5460.00,access
1128,376,64,1,5940.00,5940.00,3300.00,access
1129,377,40,2,10476.00,20952.00,5820.00,access
1130,377,57,1,6696.00,6696.00,3720.00,access
1131,377,71,1,7326.00,7326.00,4070.00,access
1132,378,47,1,10800.00,10800.00,6000.00,access
1133,378,64,1,5940.00,5940.00,3300.00,access
1134,378,78,1,7128.00,7128.00,3960.00,access
1135,379,38,1,9828.00,9828.00,5460.00,access
1136,379,55,2,7128.00,14256.00,3960.00,access
1137,379,69,1,6930.00,6930.00,3850.00,access
1138,380,45,2,10152.00,20304.00,5640.00,access
1139,380,62,1,6912.00,6912.00,3840.00,access
1140,380,76,1,6732.00,6732.00,3740.00,access
1141,381,52,1,10476.00,10476.00,5820.00,access
1142,381,69,1,6930.00,6930.00,3850.00,access
1143,381,83,1,6534.00,6534.00,3630.00,access
1144,382,43,1,9504.00,9504.00,5280.00,access
1145,382,60,2,6480.00,12960.00,3600.00,access
1146,382,74,1,6336.00,6336.00,3520.00,access
1147,383,50,2,9828.00,19656.00,5460.00,access
1148,383,67,1,6534.00,6534.00,3630.00,access
1149,383,81,1,6138.00,6138.00,3410.00,access
1150,384,57,1,6696.00,6696.00,3720.00,access
1151,384,74,1,6336.00,6336.00,3520.00,access
1152,384,88,1,5940.00,5940.00,3300.00,access
1153,385,48,1,9180.00,9180.00,5100.00,access
1154,385,65,2,6138.00,12276.00,3410.00,access
1155,385,79,1,7326.00,7326.00,4070.00,access
1156,386,55,2,7128.00,14256.00,3960.00,access
1157,386,72,1,5940.00,5940.00,3300.00,access
1158,386,86,1,7128.00,7128.00,3960.00,access
1159,387,62,1,6912.00,6912.00,3840.00,access
1160,387,79,1,7326.00,7326.00,4070.00,access
1161,387,93,1,6930.00,6930.00,3850.00,access
1162,388,53,1,10800.00,10800.00,6000.00,access
1163,388,70,2,7128.00,14256.00,3960.00,access
1164,388,84,1,6732.00,6732.00,3740.00,access
1165,389,60,2,6480.00,12960.00,3600.00,access
1166,389,77,1,6930.00,6930.00,3850.00,access
1167,389,91,1,6534.00,6534.00,3630.00,access
1168,390,67,1,6534.00,6534.00,3630.00,access
1169,390,84,1,6732.00,6732.00,3740.00,access
1170,390,98,1,6336.00,6336.00,3520.00,access
1171,391,58,1,6912.00,6912.00,3840.00,access
1172,391,75,2,6534.00,13068.00,3630.00,access
1173,391,89,1,6138.00,6138.00,3410.00,access
1174,392,65,2,6138.00,12276.00,3410.00,access
1175,392,82,1,6336.00,6336.00,3520.00,access
1176,392,96,1,5940.00,5940.00,3300.00,access
1177,393,72,1,5940.00,5940.00,3300.00,access
1178,393,89,1,6138.00,6138.00,3410.00,access
1179,393,103,1,5580.00,5580.00,3100.00,access
1180,394,63,1,7128.00,7128.00,3960.00,access
1181,394,80,2,5940.00,11880.00,3300.00,access
1182,394,94,1,7128.00,7128.00,3960.00,access
1183,395,70,2,7128.00,14256.00,3960.00,access
1184,395,87,1,7326.00,7326.00,4070.00,access
1185,395,101,1,5220.00,5220.00,2900.00,access
1186,396,77,1,6930.00,6930.00,3850.00,access
1187,396,94,1,7128.00,7128.00,3960.00,access
1188,396,108,1,5580.00,5580.00,3100.00,access
1189,397,68,1,6732.00,6732.00,3740.00,access
1190,397,85,2,6930.00,13860.00,3850.00,access
1191,397,99,1,6534.00,6534.00,3630.00,access
1192,398,75,2,6534.00,13068.00,3630.00,access
1193,398,92,1,6732.00,6732.00,3740.00,access
1194,398,106,1,5220.00,5220.00,2900.00,access
1195,399,82,1,6336.00,6336.00,3520.00,access
1196,399,99,1,6534.00,6534.00,3630.00,access
1197,399,113,1,0.00,0.00,0.00,access
1198,400,73,1,6138.00,6138.00,3410.00,access
1199,400,90,2,6336.00,12672.00,3520.00,access
1200,400,104,1,5760.00,5760.00,3200.00,access
1201,401,80,2,5940.00,11880.00,3300.00,access
1202,401,97,1,6138.00,6138.00,3410.00,access
1203,401,111,1,0.00,0.00,0.00,access
1204,402,87,1,7326.00,7326.00,4070.00,access
1205,402,104,1,5760.00,5760.00,3200.00,access
1206,402,118,1,0.00,0.00,0.00,access
1207,403,78,1,7128.00,7128.00,3960.00,access
1208,403,95,2,7326.00,14652.00,4070.00,access
1209,403,109,1,5760.00,5760.00,3200.00,access
1210,404,85,2,6930.00,13860.00,3850.00,access
1211,404,102,1,5400.00,5400.00,3000.00,access
1212,404,116,1,0.00,0.00,0.00,access
1213,405,92,1,6732.00,6732.00,3740.00,access
1214,405,109,1,5760.00,5760.00,3200.00,access
1215,405,3,1,8370.00,8370.00,4650.00,access
1216,406,83,1,6534.00,6534.00,3630.00,access
1217,406,100,2,6732.00,13464.00,3740.00,access
1218,406,114,1,0.00,0.00,0.00,access
1219,407,90,2,6336.00,12672.00,3520.00,access
1220,407,107,1,5400.00,5400.00,3000.00,access
1221,407,1,1,7830.00,7830.00,4350.00,access
1222,408,97,1,6138.00,6138.00,3410.00,access
1223,408,114,1,0.00,0.00,0.00,access
1224,408,8,1,8370.00,8370.00,4650.00,access
1225,409,88,1,5940.00,5940.00,3300.00,access
1226,409,105,2,5040.00,10080.00,2800.00,access
1227,409,119,1,0.00,0.00,0.00,access
1228,410,95,2,7326.00,14652.00,4070.00,access
1229,410,112,1,0.00,0.00,0.00,access
1230,410,6,1,7830.00,7830.00,4350.00,access
1231,411,102,1,5400.00,5400.00,3000.00,access
1232,411,119,1,0.00,0.00,0.00,access
1233,411,13,1,8370.00,8370.00,4650.00,access
1234,412,93,1,6930.00,6930.00,3850.00,access
1235,412,110,2,5040.00,10080.00,2800.00,access
1236,412,4,1,8640.00,8640.00,4800.00,access
1237,413,100,2,6732.00,13464.00,3740.00,access
1238,413,117,1,0.00,0.00,0.00,access
1239,413,11,1,7830.00,7830.00,4350.00,access
1240,414,107,1,5400.00,5400.00,3000.00,access
1241,414,4,1,8640.00,8640.00,4800.00,access
1242,414,18,1,7956.00,7956.00,4420.00,access
1243,415,98,1,6336.00,6336.00,3520.00,access
1244,415,115,2,0.00,0.00,0.00,access
1245,415,9,1,8640.00,8640.00,4800.00,access
1246,416,105,2,5040.00,10080.00,2800.00,access
1247,416,2,1,8100.00,8100.00,4500.00,access
1248,416,16,1,7488.00,7488.00,4160.00,access
1249,417,112,1,0.00,0.00,0.00,access
1250,417,9,1,8640.00,8640.00,4800.00,access
1251,417,23,1,7488.00,7488.00,4160.00,access
1252,418,103,1,5580.00,5580.00,3100.00,access
1253,418,120,2,0.00,0.00,0.00,access
1254,418,14,1,8640.00,8640.00,4800.00,access
1255,419,110,2,5040.00,10080.00,2800.00,access
1256,419,7,1,8100.00,8100.00,4500.00,access
1257,419,21,1,7020.00,7020.00,3900.00,access
1258,420,117,1,0.00,0.00,0.00,access
1259,420,14,1,8640.00,8640.00,4800.00,access
1260,420,28,1,0.00,0.00,3900.00,access
1261,421,108,1,5580.00,5580.00,3100.00,access
1262,421,5,2,7560.00,15120.00,4200.00,access
1263,421,19,1,8190.00,8190.00,4550.00,access
1264,422,115,2,0.00,0.00,0.00,access
1265,422,12,1,8100.00,8100.00,4500.00,access
1266,422,26,1,8190.00,8190.00,4550.00,access
1267,423,2,1,8100.00,8100.00,4500.00,access
1268,423,19,1,8190.00,8190.00,4550.00,access
1269,423,33,1,8190.00,8190.00,4550.00,access
1270,424,113,1,0.00,0.00,0.00,access
1271,424,10,2,7560.00,15120.00,4200.00,access
1272,424,24,1,7722.00,7722.00,4290.00,access
1273,425,120,2,0.00,0.00,0.00,access
1274,425,17,1,7722.00,7722.00,4290.00,access
1275,425,31,1,7722.00,7722.00,4290.00,access
1276,426,7,1,8100.00,8100.00,4500.00,access
1277,426,24,1,7722.00,7722.00,4290.00,access
1278,426,38,1,9828.00,9828.00,5460.00,access
1279,427,118,1,0.00,0.00,0.00,access
1280,427,15,2,7560.00,15120.00,4200.00,access
1281,427,29,1,7254.00,7254.00,4030.00,access
1282,428,5,2,7560.00,15120.00,4200.00,access
1283,428,22,1,7254.00,7254.00,4030.00,access
1284,428,36,1,9180.00,9180.00,5100.00,access
1285,429,12,1,8100.00,8100.00,4500.00,access
1286,429,29,1,7254.00,7254.00,4030.00,access
1287,429,43,1,9504.00,9504.00,5280.00,access
1288,430,3,1,8370.00,8370.00,4650.00,access
1289,430,20,2,8424.00,16848.00,4680.00,access
1290,430,34,1,8424.00,8424.00,4680.00,access
1291,431,10,2,7560.00,15120.00,4200.00,access
1292,431,27,1,8424.00,8424.00,4680.00,access
1293,431,41,1,10800.00,10800.00,6000.00,access
1294,432,17,1,7722.00,7722.00,4290.00,access
1295,432,34,1,8424.00,8424.00,4680.00,access
1296,432,48,1,9180.00,9180.00,5100.00,access
1297,433,8,1,8370.00,8370.00,4650.00,access
1298,433,25,2,7956.00,15912.00,4420.00,access
1299,433,39,1,10152.00,10152.00,5640.00,access
1300,434,15,2,7560.00,15120.00,4200.00,access
1301,434,32,1,7956.00,7956.00,4420.00,access
1302,434,46,1,10476.00,10476.00,5820.00,access
1303,435,22,1,7254.00,7254.00,4030.00,access
1304,435,39,1,10152.00,10152.00,5640.00,access
1305,435,53,1,10800.00,10800.00,6000.00,access
1306,436,13,1,8370.00,8370.00,4650.00,access
1307,436,30,2,7488.00,14976.00,4160.00,access
1308,436,44,1,9828.00,9828.00,5460.00,access
1309,437,20,2,8424.00,16848.00,4680.00,access
1310,437,37,1,9504.00,9504.00,5280.00,access
1311,437,51,1,10152.00,10152.00,5640.00,access
1312,438,27,1,8424.00,8424.00,4680.00,access
1313,438,44,1,9828.00,9828.00,5460.00,access
1314,438,58,1,6912.00,6912.00,3840.00,access
1315,439,18,1,7956.00,7956.00,4420.00,access
1316,439,35,2,7020.00,14040.00,3900.00,access
1317,439,49,1,9504.00,9504.00,5280.00,access
1318,440,25,2,7956.00,15912.00,4420.00,access
1319,440,42,1,9180.00,9180.00,5100.00,access
1320,440,56,1,6480.00,6480.00,3600.00,access
1321,441,32,1,7956.00,7956.00,4420.00,access
1322,441,49,1,9504.00,9504.00,5280.00,access
1323,441,63,1,7128.00,7128.00,3960.00,access
1324,442,23,1,7488.00,7488.00,4160.00,access
1325,442,40,2,10476.00,20952.00,5820.00,access
1326,442,54,1,6912.00,6912.00,3840.00,access
1327,443,30,2,7488.00,14976.00,4160.00,access
1328,443,47,1,10800.00,10800.00,6000.00,access
1329,443,61,1,6696.00,6696.00,3720.00,access
1330,444,37,1,9504.00,9504.00,5280.00,access
1331,444,54,1,6912.00,6912.00,3840.00,access
1332,444,68,1,6732.00,6732.00,3740.00,access
1333,445,28,1,7020.00,7020.00,3900.00,access
1334,445,45,2,10152.00,20304.00,5640.00,access
1335,445,59,1,7128.00,7128.00,3960.00,access
1336,446,35,2,7020.00,14040.00,3900.00,access
1337,446,52,1,10476.00,10476.00,5820.00,access
1338,446,66,1,6336.00,6336.00,3520.00,access
1339,447,42,1,9180.00,9180.00,5100.00,access
1340,447,59,1,7128.00,7128.00,3960.00,access
1341,447,73,1,6138.00,6138.00,3410.00,access
1342,448,33,1,8190.00,8190.00,4550.00,access
1343,448,50,2,9828.00,19656.00,5460.00,access
1344,448,64,1,5940.00,5940.00,3300.00,access
1345,449,40,2,10476.00,20952.00,5820.00,access
1346,449,57,1,6696.00,6696.00,3720.00,access
1347,449,71,1,7326.00,7326.00,4070.00,access
1348,450,47,1,10800.00,10800.00,6000.00,access
1349,450,64,1,5940.00,5940.00,3300.00,access
1350,450,78,1,7128.00,7128.00,3960.00,access
1351,451,38,1,9828.00,9828.00,5460.00,access
1352,451,55,2,7128.00,14256.00,3960.00,access
1353,451,69,1,6930.00,6930.00,3850.00,access
1354,452,45,2,10152.00,20304.00,5640.00,access
1355,452,62,1,6912.00,6912.00,3840.00,access
1356,452,76,1,6732.00,6732.00,3740.00,access
1357,453,52,1,10476.00,10476.00,5820.00,access
1358,453,69,1,6930.00,6930.00,3850.00,access
1359,453,83,1,6534.00,6534.00,3630.00,access
1360,454,43,1,9504.00,9504.00,5280.00,access
1361,454,60,2,6480.00,12960.00,3600.00,access
1362,454,74,1,6336.00,6336.00,3520.00,access
1363,455,50,2,9828.00,19656.00,5460.00,access
1364,455,67,1,6534.00,6534.00,3630.00,access
1365,455,81,1,6138.00,6138.00,3410.00,access
1366,456,57,1,6696.00,6696.00,3720.00,access
1367,456,74,1,6336.00,6336.00,3520.00,access
1368,456,88,1,5940.00,5940.00,3300.00,access
1369,457,48,1,9180.00,9180.00,5100.00,access
1370,457,65,2,6138.00,12276.00,3410.00,access
1371,457,79,1,7326.00,7326.00,4070.00,access
1372,458,55,2,7128.00,14256.00,3960.00,access
1373,458,72,1,5940.00,5940.00,3300.00,access
1374,458,86,1,7128.00,7128.00,3960.00,access
1375,459,62,1,6912.00,6912.00,3840.00,access
1376,459,79,1,7326.00,7326.00,4070.00,access
1377,459,93,1,6930.00,6930.00,3850.00,access
1378,460,53,1,10800.00,10800.00,6000.00,access
1379,460,70,2,7128.00,14256.00,3960.00,access
1380,460,84,1,6732.00,6732.00,3740.00,access
1381,461,60,2,6480.00,12960.00,3600.00,access
1382,461,77,1,6930.00,6930.00,3850.00,access
1383,461,91,1,6534.00,6534.00,3630.00,access
1384,462,67,1,6534.00,6534.00,3630.00,access
1385,462,84,1,6732.00,6732.00,3740.00,access
1386,462,98,1,6336.00,6336.00,3520.00,access
1387,463,58,1,6912.00,6912.00,3840.00,access
1388,463,75,2,6534.00,13068.00,3630.00,access
1389,463,89,1,6138.00,6138.00,3410.00,access
1390,464,65,2,6138.00,12276.00,3410.00,access
1391,464,82,1,6336.00,6336.00,3520.00,access
1392,464,96,1,5940.00,5940.00,3300.00,access
1393,465,72,1,5940.00,5940.00,3300.00,access
1394,465,89,1,6138.00,6138.00,3410.00,access
1395,465,103,1,5580.00,5580.00,3100.00,access
1396,466,63,1,7128.00,7128.00,3960.00,access
1397,466,80,2,5940.00,11880.00,3300.00,access
1398,466,94,1,7128.00,7128.00,3960.00,access
1399,467,70,2,7128.00,14256.00,3960.00,access
1400,467,87,1,7326.00,7326.00,4070.00,access
1401,467,101,1,5220.00,5220.00,2900.00,access
1402,468,77,1,6930.00,6930.00,3850.00,access
1403,468,94,1,7128.00,7128.00,3960.00,access
1404,468,108,1,5580.00,5580.00,3100.00,access
1405,469,68,1,6732.00,6732.00,3740.00,access
1406,469,85,2,6930.00,13860.00,3850.00,access
1407,469,99,1,6534.00,6534.00,3630.00,access
1408,470,75,2,6534.00,13068.00,3630.00,access
1409,470,92,1,6732.00,6732.00,3740.00,access
1410,470,106,1,5220.00,5220.00,2900.00,access
1411,471,82,1,6336.00,6336.00,3520.00,access
1412,471,99,1,6534.00,6534.00,3630.00,access
1413,471,113,1,0.00,0.00,0.00,access
1414,472,73,1,6138.00,6138.00,3410.00,access
1415,472,90,2,6336.00,12672.00,3520.00,access
1416,472,104,1,5760.00,5760.00,3200.00,access
1417,473,80,2,5940.00,11880.00,3300.00,access
1418,473,97,1,6138.00,6138.00,3410.00,access
1419,473,111,1,0.00,0.00,0.00,access
1420,474,87,1,7326.00,7326.00,4070.00,access
1421,474,104,1,5760.00,5760.00,3200.00,access
1422,474,118,1,0.00,0.00,0.00,access
1423,475,78,1,7128.00,7128.00,3960.00,access
1424,475,95,2,7326.00,14652.00,4070.00,access
1425,475,109,1,5760.00,5760.00,3200.00,access
1426,476,85,2,6930.00,13860.00,3850.00,access
1427,476,102,1,5400.00,5400.00,3000.00,access
1428,476,116,1,0.00,0.00,0.00,access
1429,477,92,1,6732.00,6732.00,3740.00,access
1430,477,109,1,5760.00,5760.00,3200.00,access
1431,477,3,1,8370.00,8370.00,4650.00,access
1432,478,83,1,6534.00,6534.00,3630.00,access
1433,478,100,2,6732.00,13464.00,3740.00,access
1434,478,114,1,0.00,0.00,0.00,access
1435,479,90,2,6336.00,12672.00,3520.00,access
1436,479,107,1,5400.00,5400.00,3000.00,access
1437,479,1,1,7830.00,7830.00,4350.00,access
1438,480,97,1,6138.00,6138.00,3410.00,access
1439,480,114,1,0.00,0.00,0.00,access
1440,480,8,1,0.00,0.00,4650.00,access
1441,481,88,1,5940.00,5940.00,3300.00,access
1442,481,105,2,5040.00,10080.00,2800.00,access
1443,481,119,1,0.00,0.00,0.00,access
1444,482,95,2,7326.00,14652.00,4070.00,access
1445,482,112,1,0.00,0.00,0.00,access
1446,482,6,1,7830.00,7830.00,4350.00,access
1447,483,102,1,5400.00,5400.00,3000.00,access
1448,483,119,1,0.00,0.00,0.00,access
1449,483,13,1,8370.00,8370.00,4650.00,access
1450,484,93,1,6930.00,6930.00,3850.00,access
1451,484,110,2,5040.00,10080.00,2800.00,access
1452,484,4,1,8640.00,8640.00,4800.00,access
1453,485,100,2,6732.00,13464.00,3740.00,access
1454,485,117,1,0.00,0.00,0.00,access
1455,485,11,1,7830.00,7830.00,4350.00,access
1456,486,107,1,5400.00,5400.00,3000.00,access
1457,486,4,1,8640.00,8640.00,4800.00,access
1458,486,18,1,7956.00,7956.00,4420.00,access
1459,487,98,1,6336.00,6336.00,3520.00,access
1460,487,115,2,0.00,0.00,0.00,access
1461,487,9,1,8640.00,8640.00,4800.00,access
1462,488,105,2,5040.00,10080.00,2800.00,access
1463,488,2,1,8100.00,8100.00,4500.00,access
1464,488,16,1,7488.00,7488.00,4160.00,access
1465,489,112,1,0.00,0.00,0.00,access
1466,489,9,1,8640.00,8640.00,4800.00,access
1467,489,23,1,7488.00,7488.00,4160.00,access
1468,490,103,1,5580.00,5580.00,3100.00,access
1469,490,120,2,0.00,0.00,0.00,access
1470,490,14,1,8640.00,8640.00,4800.00,access
1471,491,110,2,5040.00,10080.00,2800.00,access
1472,491,7,1,8100.00,8100.00,4500.00,access
1473,491,21,1,7020.00,7020.00,3900.00,access
1474,492,117,1,0.00,0.00,0.00,access
1475,492,14,1,8640.00,8640.00,4800.00,access
1476,492,28,1,7020.00,7020.00,3900.00,access
1477,493,108,1,5580.00,5580.00,3100.00,access
1478,493,5,2,7560.00,15120.00,4200.00,access
1479,493,19,1,8190.00,8190.00,4550.00,access
1480,494,115,2,0.00,0.00,0.00,access
1481,494,12,1,8100.00,8100.00,4500.00,access
1482,494,26,1,8190.00,8190.00,4550.00,access
1483,495,2,1,8100.00,8100.00,4500.00,access
1484,495,19,1,8190.00,8190.00,4550.00,access
1485,495,33,1,8190.00,8190.00,4550.00,access
1486,496,113,1,0.00,0.00,0.00,access
1487,496,10,2,7560.00,15120.00,4200.00,access
1488,496,24,1,7722.00,7722.00,4290.00,access
1489,497,120,2,0.00,0.00,0.00,access
1490,497,17,1,7722.00,7722.00,4290.00,access
1491,497,31,1,7722.00,7722.00,4290.00,access
1492,498,7,1,8100.00,8100.00,4500.00,access
1493,498,24,1,7722.00,7722.00,4290.00,access
1494,498,38,1,9828.00,9828.00,5460.00,access
1495,499,118,1,0.00,0.00,0.00,access
1496,499,15,2,7560.00,15120.00,4200.00,access
1497,499,29,1,7254.00,7254.00,4030.00,access
1498,500,5,2,7560.00,15120.00,4200.00,access
1499,500,22,1,7254.00,7254.00,4030.00,access
1500,500,36,1,9180.00,9180.00,5100.00,access
1501,501,12,1,8100.00,8100.00,4500.00,access
1502,501,29,1,7254.00,7254.00,4030.00,access
1503,501,43,1,9504.00,9504.00,5280.00,access
1504,502,3,1,8370.00,8370.00,4650.00,access
1505,502,20,2,8424.00,16848.00,4680.00,access
1506,502,34,1,8424.00,8424.00,4680.00,access
1507,503,10,2,7560.00,15120.00,4200.00,access
1508,503,27,1,8424.00,8424.00,4680.00,access
1509,503,41,1,10800.00,10800.00,6000.00,access
1510,504,17,1,7722.00,7722.00,4290.00,access
1511,504,34,1,8424.00,8424.00,4680.00,access
1512,504,48,1,9180.00,9180.00,5100.00,access
1513,505,8,1,8370.00,8370.00,4650.00,access
1514,505,25,2,7956.00,15912.00,4420.00,access
1515,505,39,1,10152.00,10152.00,5640.00,access
1516,506,15,2,7560.00,15120.00,4200.00,access
1517,506,32,1,7956.00,7956.00,4420.00,access
1518,506,46,1,10476.00,10476.00,5820.00,access
1519,507,22,1,7254.00,7254.00,4030.00,access
1520,507,39,1,10152.00,10152.00,5640.00,access
1521,507,53,1,10800.00,10800.00,6000.00,access
1522,508,13,1,8370.00,8370.00,4650.00,access
1523,508,30,2,7488.00,14976.00,4160.00,access
1524,508,44,1,9828.00,9828.00,5460.00,access
1525,509,20,2,8424.00,16848.00,4680.00,access
1526,509,37,1,9504.00,9504.00,5280.00,access
1527,509,51,1,10152.00,10152.00,5640.00,access
1528,510,27,1,8424.00,8424.00,4680.00,access
1529,510,44,1,9828.00,9828.00,5460.00,access
1530,510,58,1,6912.00,6912.00,3840.00,access
1531,511,18,1,7956.00,7956.00,4420.00,access
1532,511,35,2,7020.00,14040.00,3900.00,access
1533,511,49,1,9504.00,9504.00,5280.00,access
1534,512,25,2,7956.00,15912.00,4420.00,access
1535,512,42,1,9180.00,9180.00,5100.00,access
1536,512,56,1,6480.00,6480.00,3600.00,access
1537,513,32,1,7956.00,7956.00,4420.00,access
1538,513,49,1,9504.00,9504.00,5280.00,access
1539,513,63,1,7128.00,7128.00,3960.00,access
1540,514,23,1,7488.00,7488.00,4160.00,access
1541,514,40,2,10476.00,20952.00,5820.00,access
1542,514,54,1,6912.00,6912.00,3840.00,access
1543,515,30,2,7488.00,14976.00,4160.00,access
1544,515,47,1,10800.00,10800.00,6000.00,access
1545,515,61,1,6696.00,6696.00,3720.00,access
1546,516,37,1,9504.00,9504.00,5280.00,access
1547,516,54,1,6912.00,6912.00,3840.00,access
1548,516,68,1,6732.00,6732.00,3740.00,access
1549,517,28,1,7020.00,7020.00,3900.00,access
1550,517,45,2,10152.00,20304.00,5640.00,access
1551,517,59,1,7128.00,7128.00,3960.00,access
1552,518,35,2,7020.00,14040.00,3900.00,access
1553,518,52,1,10476.00,10476.00,5820.00,access
1554,518,66,1,6336.00,6336.00,3520.00,access
1555,519,42,1,9180.00,9180.00,5100.00,access
1556,519,59,1,7128.00,7128.00,3960.00,access
1557,519,73,1,6138.00,6138.00,3410.00,access
1558,520,33,1,8190.00,8190.00,4550.00,access
1559,520,50,2,9828.00,19656.00,5460.00,access
1560,520,64,1,5940.00,5940.00,3300.00,access
1561,521,40,2,10476.00,20952.00,5820.00,access
1562,521,57,1,6696.00,6696.00,3720.00,access
1563,521,71,1,7326.00,7326.00,4070.00,access
1564,522,47,1,10800.00,10800.00,6000.00,access
1565,522,64,1,5940.00,5940.00,3300.00,access
1566,522,78,1,7128.00,7128.00,3960.00,access
1567,523,38,1,9828.00,9828.00,5460.00,access
1568,523,55,2,7128.00,14256.00,3960.00,access
1569,523,69,1,6930.00,6930.00,3850.00,access
1570,524,45,2,10152.00,20304.00,5640.00,access
1571,524,62,1,6912.00,6912.00,3840.00,access
1572,524,76,1,6732.00,6732.00,3740.00,access
1573,525,52,1,10476.00,10476.00,5820.00,access
1574,525,69,1,6930.00,6930.00,3850.00,access
1575,525,83,1,6534.00,6534.00,3630.00,access
1576,526,43,1,9504.00,9504.00,5280.00,access
1577,526,60,2,6480.00,12960.00,3600.00,access
1578,526,74,1,6336.00,6336.00,3520.00,access
1579,527,50,2,9828.00,19656.00,5460.00,access
1580,527,67,1,6534.00,6534.00,3630.00,access
1581,527,81,1,6138.00,6138.00,3410.00,access
1582,528,57,1,6696.00,6696.00,3720.00,access
1583,528,74,1,6336.00,6336.00,3520.00,access
1584,528,88,1,5940.00,5940.00,3300.00,access
1585,529,48,1,9180.00,9180.00,5100.00,access
1586,529,65,2,6138.00,12276.00,3410.00,access
1587,529,79,1,7326.00,7326.00,4070.00,access
1588,530,55,2,7128.00,14256.00,3960.00,access
1589,530,72,1,5940.00,5940.00,3300.00,access
1590,530,86,1,7128.00,7128.00,3960.00,access
1591,531,62,1,6912.00,6912.00,3840.00,access
1592,531,79,1,7326.00,7326.00,4070.00,access
1593,531,93,1,6930.00,6930.00,3850.00,access
1594,532,53,1,10800.00,10800.00,6000.00,access
1595,532,70,2,7128.00,14256.00,3960.00,access
1596,532,84,1,6732.00,6732.00,3740.00,access
1597,533,60,2,6480.00,12960.00,3600.00,access
1598,533,77,1,6930.00,6930.00,3850.00,access
1599,533,91,1,6534.00,6534.00,3630.00,access
1600,534,67,1,6534.00,6534.00,3630.00,access
1601,534,84,1,6732.00,6732.00,3740.00,access
1602,534,98,1,6336.00,6336.00,3520.00,access
1603,535,58,1,6912.00,6912.00,3840.00,access
1604,535,75,2,6534.00,13068.00,3630.00,access
1605,535,89,1,6138.00,6138.00,3410.00,access
1606,536,65,2,6138.00,12276.00,3410.00,access
1607,536,82,1,6336.00,6336.00,3520.00,access
1608,536,96,1,5940.00,5940.00,3300.00,access
1609,537,72,1,5940.00,5940.00,3300.00,access
1610,537,89,1,6138.00,6138.00,3410.00,access
1611,537,103,1,5580.00,5580.00,3100.00,access
1612,538,63,1,7128.00,7128.00,3960.00,access
1613,538,80,2,5940.00,11880.00,3300.00,access
1614,538,94,1,7128.00,7128.00,3960.00,access
1615,539,70,2,7128.00,14256.00,3960.00,access
1616,539,87,1,7326.00,7326.00,4070.00,access
1617,539,101,1,5220.00,5220.00,2900.00,access
1618,540,77,1,6930.00,6930.00,3850.00,access
1619,540,94,1,7128.00,7128.00,3960.00,access
1620,540,108,1,0.00,0.00,3100.00,access
